Unnamed: 0,counter,instance,satisfiability,problem_type,est_type,est_val,counter_type,count_precision,count_notation,count_value,timed_out,error,solve_time,generator,verified,nvarsOrig,nclausesOrig,nvars,nclauses,reducedVars,reducedClauses,Pre-featuretime,vars-clauses-ratio,POSNEG-RATIO-CLAUSE-mean,POSNEG-RATIO-CLAUSE-coeff-variation,POSNEG-RATIO-CLAUSE-min,POSNEG-RATIO-CLAUSE-max,POSNEG-RATIO-CLAUSE-entropy,VCG-CLAUSE-mean,VCG-CLAUSE-coeff-variation,VCG-CLAUSE-min,VCG-CLAUSE-max,VCG-CLAUSE-entropy,UNARY,BINARY+,TRINARY+,Basic-featuretime,VCG-VAR-mean,VCG-VAR-coeff-variation,VCG-VAR-min,VCG-VAR-max,VCG-VAR-entropy,POSNEG-RATIO-VAR-mean,POSNEG-RATIO-VAR-stdev,POSNEG-RATIO-VAR-min,POSNEG-RATIO-VAR-max,POSNEG-RATIO-VAR-entropy,HORNY-VAR-mean,HORNY-VAR-coeff-variation,HORNY-VAR-min,HORNY-VAR-max,HORNY-VAR-entropy,horn-clauses-fraction,VG-mean,VG-coeff-variation,VG-min,VG-max,KLB-featuretime,CG-mean,CG-coeff-variation,CG-min,CG-max,CG-entropy,cluster-coeff-mean,cluster-coeff-coeff-variation,cluster-coeff-min,cluster-coeff-max,cluster-coeff-entropy,CG-featuretime,solved,instance_name,instance_name_with_cnf
160,d4g,/home/vjurisic/cse3000-how-to-break-a-solver/SharpVelvet/instances/3cnf-400clause-100var-horn/chevu_006_s14694479472150770799_054.cnf,SATISFIABLE,mc,log10-estimate,4.36608659902,exact,arb,int,23232.0,False,False,0.0520319938659668,unknown,False,100.0,400.0,100.0,396.0,0.0,0.01010101,0.0,0.252525253,0.507575758,0.602031165,0.0,1.0,0.687087744,0.029570707,0.068546798,0.02,0.03,0.177144392,0.0,0.042929293,1.0,0.0,0.029570707,0.376773499,0.005050505,0.060606061,2.815782348,0.260612289,0.190135891,0.0,0.8,3.027718615,0.015833333,0.492022287,0.0,0.035353535,2.469929052,0.537878788,0.039444444,0.346276864,0.01010101,0.073232323,0.0,0.044242934,0.278304182,0.015151515,0.083333333,2.971335297,0.172679994,0.343611086,0.08994709,0.476190476,2.905957845,0.02,1.0,chevu_006_s14694479472150770799_054,chevu_006_s14694479472150770799_054.cnf
81,d4g,/home/vjurisic/cse3000-how-to-break-a-solver/SharpVelvet/instances/3cnf-400clause-100var-horn/chevu_007_s14694479472150770800_054.cnf,SATISFIABLE,mc,log10-estimate,3.437116093048078,exact,arb,int,2736.0,False,False,0.0342946052551269,unknown,False,100.0,400.0,100.0,397.0,0.0,0.007556675,0.0,0.251889169,0.478589421,0.596929663,0.0,1.0,0.619354458,0.029722922,0.055221473,0.02,0.03,0.12668169,0.0,0.027707809,1.0,0.0,0.029722922,0.34879857,0.007556675,0.060453401,2.737048014,0.246757473,0.180629246,0.0,1.0,3.092880045,0.015944584,0.406500762,0.005037783,0.035264484,2.268173928,0.539042821,0.040100756,0.334944508,0.010075567,0.073047859,0.0,0.044274121,0.254352027,0.017632242,0.083123426,2.883081118,0.168323274,0.303884183,0.08172043,0.4,2.88616759,0.02,1.0,chevu_007_s14694479472150770800_054,chevu_007_s14694479472150770800_054.cnf
360,d4g,/home/vjurisic/cse3000-how-to-break-a-solver/SharpVelvet/instances/3cnf-400clause-100var-horn/chevu_000_s14694479472150770793_055.cnf,SATISFIABLE,mc,log10-estimate,4.909641596078592,exact,arb,int,81216.0,False,False,0.0518994331359863,unknown,False,100.0,400.0,101.0,389.0,-0.00990099,0.028277635,0.0,0.259640103,0.471293916,0.576406652,0.0,1.0,0.528893894,0.029601161,0.033742763,0.01980198,0.02970297,0.057296924,0.0,0.010282776,1.0,0.0,0.029601161,0.339025535,0.005141388,0.061696658,2.657641439,0.241351261,0.190599976,0.0,1.0,3.106116243,0.016238642,0.404024039,0.002570694,0.033419023,2.311005816,0.547557841,0.040469343,0.325702376,0.007712082,0.071979434,0.0,0.043946313,0.255538857,0.015424165,0.077120823,2.855694681,0.175361213,0.301873126,0.082758621,0.384615385,2.935991291,0.03,1.0,chevu_000_s14694479472150770793_055,chevu_000_s14694479472150770793_055.cnf
149,d4g,/home/vjurisic/cse3000-how-to-break-a-solver/SharpVelvet/instances/3cnf-400clause-100var-horn/chevu_003_s14694479472150770796_055.cnf,SATISFIABLE,mc,log10-estimate,8.607235125541925,exact,arb,int,404794987.0,False,False,0.2513275146484375,unknown,False,100.0,400.0,102.0,392.0,-0.019607843,0.020408163,0.0,0.260204082,0.49744898,0.592013469,0.0,1.0,0.629688694,0.029136655,0.055569041,0.019607843,0.029411765,0.127936814,0.0,0.028061224,1.0,0.0,0.029136655,0.371344599,0.005102041,0.056122449,2.702585528,0.273519237,0.221681249,0.0,1.0,3.182553853,0.015781313,0.453683588,0.00255102,0.038265306,2.380731536,0.543367347,0.039165666,0.340241966,0.010204082,0.071428571,0.0,0.043484486,0.278606676,0.010204082,0.079081633,2.940537207,0.180885501,0.318559412,0.080645161,0.5,2.954061567,0.01,1.0,chevu_003_s14694479472150770796_055,chevu_003_s14694479472150770796_055.cnf
42,d4g,/home/vjurisic/cse3000-how-to-break-a-solver/SharpVelvet/instances/3cnf-400clause-100var-horn/chevu_005_s14694479472150770798_055.cnf,SATISFIABLE,mc,log10-estimate,8.11789871932226,exact,arb,int,131189392.0,False,False,0.0954022407531738,unknown,False,100.0,400.0,102.0,392.0,-0.019607843,0.020408163,0.0,0.260204082,0.510204082,0.588104299,0.0,1.0,0.637365117,0.029211685,0.047453447,0.019607843,0.029411765,0.099623389,0.0,0.020408163,1.0,0.0,0.029211685,0.39238491,0.007653061,0.066326531,2.79795965,0.271495223,0.181644296,0.0,0.714285714,3.078527665,0.016156463,0.445680663,0.00255102,0.038265306,2.348721658,0.553571429,0.038515406,0.373813973,0.010204082,0.091836735,0.0,0.044109225,0.294330582,0.012755102,0.086734694,2.994304063,0.176631838,0.327871123,0.07394958,0.533333333,2.971724975,0.03,1.0,chevu_005_s14694479472150770798_055,chevu_005_s14694479472150770798_055.cnf
14,d4g,/home/vjurisic/cse3000-how-to-break-a-solver/SharpVelvet/instances/3cnf-400clause-100var-horn/chevu_007_s14694479472150770800_055.cnf,SATISFIABLE,mc,log10-estimate,8.985991642929713,exact,arb,int,968259224.0,False,False,0.2672638893127441,unknown,False,100.0,400.0,100.0,394.0,0.0,0.015228426,0.0,0.253807107,0.497461929,0.594820067,0.0,1.0,0.640817423,0.029720812,0.055429229,0.02,0.03,0.127431496,0.0,0.027918782,1.0,0.0,0.029720812,0.351333037,0.007614213,0.060913706,2.740959159,0.275050812,0.185027366,0.0,1.0,3.155290185,0.016395939,0.422473019,0.005076142,0.040609137,2.269001764,0.553299492,0.040406091,0.334944508,0.010152284,0.073604061,0.0,0.043391997,0.27302308,0.017766497,0.086294416,2.906033796,0.172475613,0.321460555,0.084033613,0.444444444,2.941593413,0.03,1.0,chevu_007_s14694479472150770800_055,chevu_007_s14694479472150770800_055.cnf
23,d4g,/home/vjurisic/cse3000-how-to-break-a-solver/SharpVelvet/instances/3cnf-400clause-100var-horn/chevu_001_s14694479472150770794_056.cnf,SATISFIABLE,mc,log10-estimate,4.422589839851482,exact,arb,int,26460.0,False,False,0.0373544692993164,unknown,False,100.0,400.0,100.0,398.0,0.0,0.005025126,0.0,0.251256281,0.494137353,0.600488167,0.0,1.0,0.656255979,0.029798995,0.047096931,0.02,0.03,0.098429994,0.0,0.020100503,1.0,0.0,0.029798995,0.324378482,0.005025126,0.06281407,2.625159593,0.236568864,0.158145213,0.0,0.714285714,2.989426234,0.01660804,0.405883545,0.002512563,0.037688442,2.323822519,0.560301508,0.04,0.322460788,0.005025126,0.075376884,0.0,0.043837277,0.25930714,0.015075377,0.087939698,2.868821284,0.173194347,0.29296372,0.089655172,0.377777778,2.89752969,0.03,1.0,chevu_001_s14694479472150770794_056,chevu_001_s14694479472150770794_056.cnf
166,d4g,/home/vjurisic/cse3000-how-to-break-a-solver/SharpVelvet/instances/3cnf-400clause-100var-horn/chevu_003_s14694479472150770796_056.cnf,SATISFIABLE,mc,log10-estimate,7.85021320724952,exact,arb,int,70829342.0,False,False,0.1289849281311035,unknown,False,100.0,400.0,101.0,393.0,-0.00990099,0.017811705,0.0,0.256997455,0.494486853,0.589103311,0.0,1.0,0.612730089,0.02947623,0.050245943,0.01980198,0.02970297,0.109123196,0.0,0.022900763,1.0,0.0,0.02947623,0.363061792,0.005089059,0.055979644,2.71413234,0.27407826,0.21704633,0.0,1.0,3.254159716,0.016300103,0.443809216,0.002544529,0.03562341,2.406040127,0.554707379,0.039402414,0.335324988,0.010178117,0.071246819,0.0,0.044131072,0.267527198,0.010178117,0.076335878,2.902835066,0.17990156,0.308353573,0.08172043,0.5,2.930469039,0.03,1.0,chevu_003_s14694479472150770796_056,chevu_003_s14694479472150770796_056.cnf
127,d4g,/home/vjurisic/cse3000-how-to-break-a-solver/SharpVelvet/instances/3cnf-400clause-100var-horn/chevu_008_s14694479472150770801_056.cnf,SATISFIABLE,mc,log10-estimate,9.49209183525178,exact,arb,int,3105216143.0,False,False,0.1505846977233886,unknown,False,100.0,400.0,101.0,393.0,-0.00990099,0.017811705,0.0,0.256997455,0.513994911,0.595666144,0.0,1.0,0.6763418,0.02940065,0.057940502,0.01980198,0.02970297,0.136594747,0.0,0.030534351,1.0,0.0,0.02940065,0.383289253,0.007633588,0.053435115,2.713040058,0.310613592,0.226369302,0.0,1.0,3.162546631,0.01650165,0.490321215,0.0,0.03562341,2.515151927,0.564885496,0.040460535,0.340168908,0.015267176,0.071246819,0.0,0.04313398,0.280256343,0.015267176,0.089058524,2.936542946,0.176158086,0.320809319,0.090322581,0.523809524,2.935961363,0.04,1.0,chevu_008_s14694479472150770801_056,chevu_008_s14694479472150770801_056.cnf
190,d4g,/home/vjurisic/cse3000-how-to-break-a-solver/SharpVelvet/instances/3cnf-400clause-100var-horn/chevu_009_s14694479472150770802_056.cnf,SATISFIABLE,mc,log10-estimate,10.348831153629336,exact,arb,int,22327040164.0,False,False,0.567551851272583,unknown,False,100.0,400.0,100.0,396.0,0.0,0.01010101,0.0,0.252525253,0.503367003,0.588695268,0.0,1.0,0.626566797,0.029823232,0.044184905,0.02,0.03,0.088854273,0.0,0.017676768,1.0,0.0,0.029823232,0.350900969,0.005050505,0.058080808,2.721490038,0.26834371,0.195392839,0.0,1.0,3.179819423,0.016742424,0.425892583,0.002525253,0.042929293,2.358744278,0.563131313,0.040151515,0.319395319,0.005050505,0.073232323,0.0,0.043630752,0.262753214,0.012626263,0.080808081,2.895290551,0.173894688,0.314691408,0.088172043,0.533333333,2.915379684,0.02,1.0,chevu_009_s14694479472150770802_056,chevu_009_s14694479472150770802_056.cnf
337,d4g,/home/vjurisic/cse3000-how-to-break-a-solver/SharpVelvet/instances/3cnf-400clause-100var-horn/chevu_001_s14694479472150770794_057.cnf,SATISFIABLE,mc,log10-estimate,5.348561858167471,exact,arb,int,223132.0,False,False,0.034769058227539,unknown,False,100.0,400.0,100.0,397.0,0.0,0.007556675,0.0,0.251889169,0.49286314,0.60058779,0.0,1.0,0.654420248,0.029798489,0.047155793,0.02,0.03,0.098626716,0.0,0.020151134,1.0,0.0,0.029798489,0.325867264,0.005037783,0.062972292,2.632424645,0.23867833,0.157590895,0.0,0.714285714,3.021380066,0.016876574,0.406836214,0.002518892,0.037783375,2.348872263,0.569269521,0.040100756,0.322460788,0.005037783,0.075566751,0.0,0.043868053,0.259273918,0.01511335,0.088161209,2.864666375,0.172993902,0.291107309,0.089655172,0.377777778,2.883159273,0.03,1.0,chevu_001_s14694479472150770794_057,chevu_001_s14694479472150770794_057.cnf
120,d4g,/home/vjurisic/cse3000-how-to-break-a-solver/SharpVelvet/instances/3cnf-400clause-100var-horn/chevu_004_s14694479472150770797_057.cnf,SATISFIABLE,mc,log10-estimate,5.475008347354757,exact,arb,int,298544.0,False,False,0.0491058826446533,unknown,False,100.0,400.0,100.0,398.0,0.0,0.005025126,0.0,0.251256281,0.515912898,0.58707009,0.0,1.0,0.644832654,0.029698492,0.057579355,0.02,0.03,0.135265813,0.0,0.030150754,1.0,0.0,0.029698492,0.359411734,0.012562814,0.057788945,2.713667749,0.260035661,0.208156839,0.0,1.0,3.117271044,0.016909548,0.449147643,0.002512563,0.035175879,2.476565381,0.570351759,0.038542714,0.334086081,0.015075377,0.070351759,0.0,0.044329689,0.26653548,0.01758794,0.08040201,2.931280571,0.177201461,0.295802405,0.088319088,0.362637363,2.930942612,0.02,1.0,chevu_004_s14694479472150770797_057,chevu_004_s14694479472150770797_057.cnf
189,d4g,/home/vjurisic/cse3000-how-to-break-a-solver/SharpVelvet/instances/3cnf-400clause-100var-horn/chevu_006_s14694479472150770799_057.cnf,SATISFIABLE,mc,log10-estimate,9.021719845693152,exact,arb,int,1051283494.0,False,False,0.1420514583587646,unknown,False,100.0,400.0,100.0,391.0,0.0,0.023017903,0.0,0.255754476,0.502131287,0.600298841,0.0,1.0,0.670104729,0.029565217,0.068976702,0.02,0.03,0.178844913,0.0,0.043478261,1.0,0.0,0.029565217,0.377527521,0.00511509,0.061381074,2.800297025,0.302555918,0.225476352,0.0,1.0,3.101171425,0.016751918,0.497707582,0.0,0.040920716,2.519761765,0.570332481,0.039948849,0.346276864,0.010230179,0.074168798,0.0,0.043118504,0.293157893,0.012787724,0.079283887,2.981002657,0.174059557,0.345151906,0.08994709,0.533333333,2.93880842,0.02,1.0,chevu_006_s14694479472150770799_057,chevu_006_s14694479472150770799_057.cnf
101,d4g,/home/vjurisic/cse3000-how-to-break-a-solver/SharpVelvet/instances/3cnf-400clause-100var-horn/chevu_000_s14694479472150770793_058.cnf,SATISFIABLE,mc,log10-estimate,8.87255309659984,exact,arb,int,745681033.0,False,False,0.3668241500854492,unknown,False,100.0,400.0,101.0,385.0,-0.00990099,0.038961039,0.0,0.262337662,0.483982684,0.582464958,0.0,1.0,0.568698752,0.029600103,0.033916979,0.01980198,0.02970297,0.057784271,0.0,0.01038961,1.0,0.0,0.029600103,0.339085207,0.005194805,0.062337662,2.640471817,0.28414544,0.215986301,0.0,1.0,3.170861263,0.017230294,0.409537661,0.002597403,0.033766234,2.372748656,0.581818182,0.040889803,0.325702376,0.007792208,0.072727273,0.0,0.042799798,0.266924748,0.012987013,0.080519481,2.867162113,0.183763799,0.313912804,0.086693548,0.428571429,3.008922813,0.02,1.0,chevu_000_s14694479472150770793_058,chevu_000_s14694479472150770793_058.cnf
441,d4g,/home/vjurisic/cse3000-how-to-break-a-solver/SharpVelvet/instances/3cnf-400clause-100var-horn/chevu_001_s14694479472150770794_058.cnf,SATISFIABLE,mc,log10-estimate,7.724801997636371,exact,arb,int,53064246.0,False,False,0.1834626197814941,unknown,False,100.0,400.0,101.0,396.0,-0.00990099,0.01010101,0.0,0.255050505,0.512626263,0.601126528,0.0,1.0,0.694132614,0.029452945,0.052741,0.01980198,0.02970297,0.117830687,0.0,0.025252525,1.0,0.0,0.029452945,0.338097451,0.005050505,0.063131313,2.679318969,0.270406207,0.191350738,0.0,0.8,3.071043832,0.01710171,0.416032656,0.002525253,0.042929293,2.320770768,0.583333333,0.039953995,0.328405123,0.005050505,0.075757576,0.0,0.042355372,0.272155033,0.005050505,0.078282828,2.897973269,0.179940705,0.336015013,0.08994709,0.666666667,2.976768401,0.03,1.0,chevu_001_s14694479472150770794_058,chevu_001_s14694479472150770794_058.cnf
156,d4g,/home/vjurisic/cse3000-how-to-break-a-solver/SharpVelvet/instances/3cnf-400clause-100var-horn/chevu_000_s14694479472150770793_059.cnf,SATISFIABLE,mc,log10-estimate,8.860572192278477,exact,arb,int,725391049.0,False,False,0.4109899997711181,unknown,False,100.0,400.0,101.0,384.0,-0.00990099,0.041666667,0.0,0.263020833,0.482638889,0.582289554,0.0,1.0,0.566324764,0.029599835,0.033960956,0.01980198,0.02970297,0.057907517,0.0,0.010416667,1.0,0.0,0.029599835,0.337628684,0.005208333,0.059895833,2.641574202,0.283095001,0.216845544,0.0,1.0,3.157820937,0.017507219,0.409171258,0.002604167,0.033854167,2.380192416,0.591145833,0.040996287,0.325702376,0.0078125,0.072916667,0.0,0.042792426,0.264576887,0.013020833,0.078125,2.855248633,0.183890324,0.314810778,0.088172043,0.428571429,3.021182774,0.02,1.0,chevu_000_s14694479472150770793_059,chevu_000_s14694479472150770793_059.cnf
215,d4g,/home/vjurisic/cse3000-how-to-break-a-solver/SharpVelvet/instances/3cnf-400clause-100var-horn/chevu_001_s14694479472150770794_059.cnf,SATISFIABLE,mc,log10-estimate,7.411129265539594,exact,arb,int,25770881.0,False,False,0.1458852291107177,unknown,False,100.0,400.0,100.0,397.0,0.0,0.007556675,0.0,0.251889169,0.513014274,0.598328957,0.0,1.0,0.684510451,0.029798489,0.047155793,0.02,0.03,0.098626716,0.0,0.020151134,1.0,0.0,0.029798489,0.326961802,0.005037783,0.062972292,2.646839191,0.271876447,0.1932195,0.0,0.8,3.140887317,0.017556675,0.4105682,0.002518892,0.042821159,2.359688095,0.591939547,0.040100756,0.322460788,0.005037783,0.075566751,0.0,0.042687918,0.265278303,0.005037783,0.078085642,2.86753489,0.179872127,0.327193345,0.08994709,0.666666667,2.957490804,0.01,1.0,chevu_001_s14694479472150770794_059,chevu_001_s14694479472150770794_059.cnf
124,d4g,/home/vjurisic/cse3000-how-to-break-a-solver/SharpVelvet/instances/3cnf-400clause-100var-horn/chevu_002_s14694479472150770795_059.cnf,SATISFIABLE,mc,log10-estimate,7.130503592684474,exact,arb,int,13505280.0,False,False,0.0513594150543212,unknown,False,100.0,400.0,102.0,391.0,-0.019607843,0.023017903,0.0,0.260869565,0.505541347,0.599882352,0.0,1.0,0.675152474,0.028960433,0.070942859,0.019607843,0.029411765,0.186673181,0.0,0.046035806,1.0,0.0,0.028960433,0.377756171,0.002557545,0.05370844,2.751410575,0.249435791,0.229296782,0.0,1.0,3.058985292,0.017075372,0.407316311,0.0,0.033248082,2.389131971,0.590792839,0.038463467,0.354047957,0.00511509,0.066496164,0.0,0.043314735,0.262186023,0.012787724,0.074168798,2.874036997,0.173011478,0.317645339,0.075862069,0.409090909,2.909473595,0.03,1.0,chevu_002_s14694479472150770795_059,chevu_002_s14694479472150770795_059.cnf
231,d4g,/home/vjurisic/cse3000-how-to-break-a-solver/SharpVelvet/instances/3cnf-400clause-100var-horn/chevu_008_s14694479472150770801_059.cnf,SATISFIABLE,mc,log10-estimate,8.808248551617144,exact,arb,int,643055640.0,False,False,0.1100156307220459,unknown,False,100.0,400.0,101.0,394.0,-0.00990099,0.015228426,0.0,0.256345178,0.508460237,0.596549334,0.0,1.0,0.668342927,0.029401417,0.05786773,0.01980198,0.02970297,0.136326665,0.0,0.030456853,1.0,0.0,0.029401417,0.381686857,0.007614213,0.053299492,2.707831187,0.296064994,0.234956864,0.0,1.0,3.204210847,0.017364427,0.468456683,0.0,0.035532995,2.481244763,0.593908629,0.040357843,0.340168908,0.015228426,0.07106599,0.0,0.043469298,0.272907492,0.015228426,0.086294416,2.908491617,0.17708762,0.286308402,0.088709677,0.378787879,2.918459153,0.03,1.0,chevu_008_s14694479472150770801_059,chevu_008_s14694479472150770801_059.cnf
243,d4g,/home/vjurisic/cse3000-how-to-break-a-solver/SharpVelvet/instances/3cnf-400clause-100var-horn/chevu_001_s14694479472150770794_060.cnf,SATISFIABLE,mc,log10-estimate,7.018844407666106,exact,arb,int,10443460.0,False,False,0.1136603355407714,unknown,False,100.0,400.0,100.0,396.0,0.0,0.01010101,0.0,0.252525253,0.501683502,0.600061556,0.0,1.0,0.668381713,0.02979798,0.047214876,0.02,0.03,0.098824302,0.0,0.02020202,1.0,0.0,0.02979798,0.329311173,0.005050505,0.063131313,2.659600404,0.261977014,0.193082476,0.0,0.8,3.144236655,0.017828283,0.41529204,0.002525253,0.042929293,2.37841596,0.601010101,0.04020202,0.322460788,0.005050505,0.075757576,0.0,0.043146108,0.264327783,0.005050505,0.078282828,2.874212168,0.178102311,0.325580711,0.08994709,0.666666667,2.928603785,0.03,1.0,chevu_001_s14694479472150770794_060,chevu_001_s14694479472150770794_060.cnf
279,d4g,/home/vjurisic/cse3000-how-to-break-a-solver/SharpVelvet/instances/3cnf-400clause-100var-horn/chevu_004_s14694479472150770797_060.cnf,SATISFIABLE,mc,log10-estimate,5.387318624685663,exact,arb,int,243960.0,False,False,0.0641617774963378,unknown,False,100.0,400.0,100.0,397.0,0.0,0.007556675,0.0,0.251889169,0.511335013,0.587812238,0.0,1.0,0.638407902,0.029697733,0.057651045,0.02,0.03,0.13552932,0.0,0.0302267,1.0,0.0,0.029697733,0.35990975,0.012594458,0.057934509,2.720836262,0.272578235,0.215567817,0.0,1.0,3.210333588,0.017783375,0.442425446,0.002518892,0.035264484,2.517825734,0.599496222,0.038639798,0.334086081,0.01511335,0.070528967,0.0,0.043855364,0.273169067,0.017632242,0.080604534,2.930814571,0.178819447,0.295035456,0.090322581,0.373626374,2.940033176,0.04,1.0,chevu_004_s14694479472150770797_060,chevu_004_s14694479472150770797_060.cnf
102,d4g,/home/vjurisic/cse3000-how-to-break-a-solver/SharpVelvet/instances/3cnf-400clause-100var-horn/chevu_002_s14694479472150770795_061.cnf,SATISFIABLE,mc,log10-estimate,7.2743082554324,exact,arb,int,18806512.0,False,False,0.049976110458374,unknown,False,100.0,400.0,102.0,390.0,-0.019607843,0.025641026,0.0,0.261538462,0.505982906,0.599878625,0.0,1.0,0.676007718,0.028959276,0.071032196,0.019607843,0.029411765,0.187030828,0.0,0.046153846,1.0,0.0,0.028959276,0.376792111,0.002564103,0.053846154,2.746409273,0.254326541,0.234562483,0.0,1.0,3.065467849,0.017647059,0.419094033,0.0,0.035897436,2.435136834,0.61025641,0.038562092,0.354047957,0.005128205,0.066666667,0.0,0.043037475,0.263797593,0.012820513,0.076923077,2.877395225,0.17253992,0.316836011,0.075268817,0.409090909,2.899244482,0.03,1.0,chevu_002_s14694479472150770795_061,chevu_002_s14694479472150770795_061.cnf
3,d4g,/home/vjurisic/cse3000-how-to-break-a-solver/SharpVelvet/instances/3cnf-400clause-100var-horn/chevu_005_s14694479472150770798_061.cnf,SATISFIABLE,mc,log10-estimate,10.392250868065425,exact,arb,int,24674642442.0,False,False,0.3457555770874023,unknown,False,100.0,400.0,101.0,389.0,-0.00990099,0.028277635,0.0,0.259640103,0.490145673,0.586084287,0.0,1.0,0.593095631,0.029550256,0.041289801,0.01980198,0.02970297,0.079651432,0.0,0.015424165,1.0,0.0,0.029550256,0.388783713,0.007712082,0.06940874,2.779912921,0.290341605,0.195748405,0.0,0.714285714,3.255132246,0.017842144,0.440399341,0.002570694,0.043701799,2.43400168,0.604113111,0.039145817,0.368817093,0.010282776,0.092544987,0.0,0.043748059,0.304603346,0.01285347,0.087403599,3.017694885,0.179584696,0.336028832,0.094202899,0.533333333,2.963681628,0.02,1.0,chevu_005_s14694479472150770798_061,chevu_005_s14694479472150770798_061.cnf
88,d4g,/home/vjurisic/cse3000-how-to-break-a-solver/SharpVelvet/instances/3cnf-400clause-100var-horn/chevu_006_s14694479472150770799_061.cnf,SATISFIABLE,mc,log10-estimate,5.803416142538151,exact,arb,int,635940.0,False,False,0.0430846214294433,unknown,False,100.0,400.0,100.0,394.0,0.0,0.015228426,0.0,0.253807107,0.488155668,0.609591464,0.0,1.0,0.677524841,0.029568528,0.068717794,0.02,0.03,0.177820294,0.0,0.043147208,1.0,0.0,0.029568528,0.379506908,0.005076142,0.060913706,2.828744004,0.28044378,0.20779986,0.0,1.0,3.166088032,0.01784264,0.445511846,0.005076142,0.038071066,2.442464983,0.606598985,0.03964467,0.346276864,0.010152284,0.073604061,0.0,0.043598134,0.285399193,0.015228426,0.083756345,2.972430602,0.171055421,0.322666484,0.08994709,0.428571429,2.898418383,0.04,1.0,chevu_006_s14694479472150770799_061,chevu_006_s14694479472150770799_061.cnf
357,d4g,/home/vjurisic/cse3000-how-to-break-a-solver/SharpVelvet/instances/3cnf-400clause-100var-horn/chevu_007_s14694479472150770800_061.cnf,SATISFIABLE,mc,log10-estimate,4.633145139367443,exact,arb,int,42968.0,False,False,0.0419249534606933,unknown,False,100.0,400.0,100.0,395.0,0.0,0.012658228,0.0,0.253164557,0.462447257,0.600045952,0.0,1.0,0.610732614,0.029721519,0.055359717,0.02,0.03,0.127180478,0.0,0.027848101,1.0,0.0,0.029721519,0.34967355,0.007594937,0.060759494,2.709212367,0.240909782,0.18568948,0.0,1.0,3.109410316,0.017949367,0.388367421,0.005063291,0.037974684,2.358638923,0.607594937,0.040303797,0.334944508,0.010126582,0.073417722,0.0,0.044390322,0.253924698,0.017721519,0.081012658,2.851491975,0.169484572,0.291469303,0.08172043,0.392857143,2.867872197,0.02,1.0,chevu_007_s14694479472150770800_061,chevu_007_s14694479472150770800_061.cnf
91,d4g,/home/vjurisic/cse3000-how-to-break-a-solver/SharpVelvet/instances/3cnf-400clause-100var-horn/chevu_008_s14694479472150770801_061.cnf,SATISFIABLE,mc,log10-estimate,8.948911289452715,exact,arb,int,889019505.0,False,False,0.1066334247589111,unknown,False,100.0,400.0,101.0,393.0,-0.00990099,0.017811705,0.0,0.256997455,0.496183206,0.600678993,0.0,1.0,0.660547609,0.02940065,0.057940502,0.01980198,0.02970297,0.136594747,0.0,0.030534351,1.0,0.0,0.02940065,0.38270835,0.007633588,0.053435115,2.695483492,0.302557943,0.237865994,0.0,1.0,3.229387319,0.017962865,0.458829211,0.0,0.03562341,2.441813062,0.613231552,0.040460535,0.340168908,0.015267176,0.071246819,0.0,0.043289371,0.27587479,0.015267176,0.086513995,2.907315104,0.1775136,0.286979744,0.088709677,0.333333333,2.922612388,0.01,1.0,chevu_008_s14694479472150770801_061,chevu_008_s14694479472150770801_061.cnf
423,d4g,/home/vjurisic/cse3000-how-to-break-a-solver/SharpVelvet/instances/3cnf-400clause-100var-horn/chevu_009_s14694479472150770802_061.cnf,SATISFIABLE,mc,log10-estimate,10.036661625881996,exact,arb,int,10880820000.0,False,False,0.4233536720275879,unknown,False,100.0,400.0,100.0,395.0,0.0,0.012658228,0.0,0.253164557,0.497046414,0.589024028,0.0,1.0,0.61667272,0.029822785,0.044240456,0.02,0.03,0.089034011,0.0,0.017721519,1.0,0.0,0.029822785,0.349097757,0.005063291,0.058227848,2.736263329,0.28054358,0.220167717,0.0,1.0,3.19884467,0.018227848,0.412011027,0.002531646,0.04556962,2.400923926,0.612658228,0.040253165,0.319395319,0.005063291,0.073417722,0.0,0.043428938,0.265336386,0.012658228,0.078481013,2.910772549,0.174186274,0.312963471,0.094252874,0.533333333,2.890299439,0.03,1.0,chevu_009_s14694479472150770802_061,chevu_009_s14694479472150770802_061.cnf
320,d4g,/home/vjurisic/cse3000-how-to-break-a-solver/SharpVelvet/instances/3cnf-400clause-100var-horn/chevu_002_s14694479472150770795_062.cnf,SATISFIABLE,mc,log10-estimate,7.295040437831584,exact,arb,int,19726064.0,False,False,0.0748705863952636,unknown,False,100.0,400.0,102.0,388.0,-0.019607843,0.030927835,0.0,0.262886598,0.505154639,0.600106428,0.0,1.0,0.675224863,0.028982211,0.069238555,0.019607843,0.029411765,0.17988268,0.0,0.043814433,1.0,0.0,0.028982211,0.374283281,0.00257732,0.054123711,2.741829449,0.254043736,0.236202444,0.0,1.0,3.011753803,0.01788963,0.414821636,0.0,0.036082474,2.421101337,0.618556701,0.038760865,0.352575737,0.005154639,0.067010309,0.0,0.043070464,0.265388837,0.010309278,0.077319588,2.878591987,0.173508225,0.328093624,0.075268817,0.5,2.895361384,0.02,1.0,chevu_002_s14694479472150770795_062,chevu_002_s14694479472150770795_062.cnf
